"  長巷
,# 452,"五十二
Fifty-Two",5.12b,運攀 | Sport,10 m,"朴來慶
Yum Yum",1991 / 04 / 03,,●●●,316-TW,316-TW,316-TW,316-TW,,,,,,,,,,,,,,,316-TW,316-TW,,梅隆鎖-316,垂降環-316,6,已拉測,2018 / 03 / 31 (週六),"316-TW 安裝日期待查 (預設為1月1日)
–
B01 合格 - 8kN / 1 min / ×5次 (阿郎、阿寶、小虎、嘉航、金龍、Jamy、秋玫、美菁、老爹)"
,,,,,,,,,,2005,2005,2005,2005,,,,,,,,,,,,,,,2005,2005,,數量 x2 ,數量 x2 ,,,,
,,,,,,,,,,20 年,20 年,20 年,20 年,,,,,,,,,,,,,,,20 年,20 年,,2020 / 03,2020 / 03,,,,
,,,,,,,,,,2018 / 03 / 31,,,,,,,,,,,,,,,,,,,,,5 年,5 年,,,,
,# 453,"阿飛
A-Fei",5.12b,上方架繩 | Toprope,10 m,,,"《RCT》中英內文描述的難度不同
–
與 <五十二> 共⽤ Anchor",●●●,,,,,,,,,,,,,,,,,,,共用,共用,,,,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,# 454,"長巷岩角
Long Lang Arête",5.11c,上方架繩 | Toprope,25 m,,,,●●●,,,,,,,,,,,,,,,,,,,316-TW,316-TW,,先不裝鋼環,,2,待拉測,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,2005,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,20 年,20 年,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"獨木橋畔
Wooden Bridge",# 455,"綠色和平
Greenpeace",5.7,傳攀 | Trad,,,,需⾃⾏架設固定點垂降⾄起攀處,●●●,,,,,,,,,,,,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,# 456,"十字裂隙
Cross",5.9,傳攀 | Trad,,,,需⾃⾏架設固定點垂降⾄起攀處,●●●,,,,,,,,,,,,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,# 457,"海之畫
Upon a Painted Ocean",5.9,傳攀 | Trad,,,,需⾃⾏架設固定點垂降⾄起攀處,●●●,,,,,,,,,,,,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,# 458,"一刀屠龍
Slayer Direct",5.10c,傳攀 | Trad,24 m,,,與 <弒龍者> 共⽤ Anchor,●●●,,,,,,,,,,,,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,# 459,"弒龍者
Dragonslayer",5.9,傳攀 | Trad,24 m,,,,●●●,,,,,,,,,,,,,,,,,,,316-FX,316-FX,316-FX,梅隆鎖-316,垂降環-316,2,已拉測,2019 / 10 / 24 (週四),"Anchor 安裝日期待查 (預設為1月1日)
–
2019/07/20 - A02 合格 - 8 kN / 1 min / ×5次 (老爹、泰山、阿振)
2019/07/20 - 移除A02材質不明的圓形金屬環，以及A03的316梅隆鎖；A01及A02各掛兩個316梅隆鎖
2019/10/24 - A01、A03 合格 - 8 kN / 1 min / ×5次 (Maurice、志堯、致華)"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,2011,2011,數量 x2 ,數量 x2 ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,14 年,14 年,14 年,2020 / 11,2020 / 11,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019 / 07 / 20,,5 年,5 年,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019 / 10 / 24,,2019 / 10 / 24,,,,,,
,# 460,"白龍夢
Dream of White Dragons",5.9,傳攀 | Trad,24 m,,,,●●●,,,,,,,,,,,,,,,,,,,316-TW,316-TW,,梅隆鎖-316,垂降環-316,2,已拉測,2019 / 10 / 24 (週四),"Anchor 安裝日期待查 (預設為1月1日)
–
2019/10/24 - 合格 - 8 kN / 1 min / ×5次 (Maurice、志堯、致華)"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,2011,,數量 x2 ,數量 x2 ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,14 年,14 年,,2020 / 11,2020 / 11,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019 / 10 / 24,2019 / 10 / 24,,5 年,5 年,,,,
,# 461,"橋八
Bridge Eight",5.8,抱石 | Boulder,6 m,,,,●●●,,,,,,,,,,,,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,# 462,"黃金內角
Golden Dihedral",5.7,抱石 | Boulder,6 m,,,,●●●,,,,,,,,,,,,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,# 463,"金手指
Goldfinger",5.9,抱石 | Boulder,6 m,,,,●●●,,,,,,,,,,,,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,# 464,"超級芭蕾舞
Super Ballet",5.12b,抱石 | Boulder,6 m,,,,●●●,,,,,,,,,,,,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,# 465,"橫渡獨木橋畔
Monobridge Traverse",5.11c,抱石 | Boulder,,,,,●●●,,,,,,,,,,,,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,# 466,"蜻蜓
Dragonfly",5.7,傳攀 | Trad,22 m,,,與 <白龍夢> 共⽤ Anchor,●●●,,,,,,,,,,,,,,,,,,,共用,共用,,,,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,# 467,"金魚藻
Snapdragon",5.6,傳攀 | Trad,22 m,,,,●●●,,,,,,,,,,,,,,,,,,,316-TW,316-TW,,梅隆鎖-316,垂降環-316,2,已拉測,2019 / 10 / 24 (週四),"Anchor 安裝日期待查 (預設為1月1日)
–
2019/10/24 - 合格 - 8 kN / 1 min / ×5次 (Maurice、志堯、致華)"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,2006,,數量 x2 ,數量 x2 ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,19 年,19 年,,2021 / 02,2021 / 02,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019 / 10 / 24,2019 / 10 / 24,,4 年,4 年,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,待新增鋼環,3處,,,,
,統計,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,304-FX,304 - Fixe,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,304-PC,304 - Petzl - Collinox,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,304-PB,304 - Petzl - Batinox,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,304-P38,304 - Petzl - Long Life,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,304-AA,304 - AustriAlpin,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,304-EXP,304 - Expension,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,316-FX,316 - Fixe,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,316-TW,316 - 台製,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ti-ETN,Ti - Titan Climbing - Eterna,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ti-U,Ti - Titan Climbing - U形,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ti-TTG,Ti - Ushba - Tortuga,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ti-TW,Ti - 台製,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,304 Bolt,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,316 Bolt,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Titanium Bolt,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,運攀,22,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,傳攀,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,上方架繩,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,抱石,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,未收錄,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,私設,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
